open,high,low,close,volume,vwap,timestamp,transactions
263.52,263.52,263.52,263.52,341.0,263.443,2024-01-12 12:00:00,14
263.34,263.34,263.34,263.34,100.0,263.34,2024-01-12 12:10:00,1
263.37,263.37,263.37,263.37,300.0,263.37,2024-01-12 13:10:00,1
264.0,264.0,264.0,264.0,174.0,264.0179,2024-01-12 13:20:00,2
264.13,264.14,264.13,264.14,645.0,264.133,2024-01-12 13:30:00,5
263.7011,263.7011,263.7011,263.7011,250.0,263.7011,2024-01-12 14:05:00,1
264.78,264.78,264.78,264.78,150.0,264.7854,2024-01-12 14:25:00,5
265.13,265.34,264.62,264.835,121912.0,265.0894,2024-01-12 14:30:00,2100
264.87,265.21,264.78,265.15,42190.0,265.0528,2024-01-12 14:35:00,1000
265.14,265.55,265.08,265.15,51462.0,265.2913,2024-01-12 14:40:00,1243
265.21,265.36,264.38,264.38,39549.0,265.0458,2024-01-12 14:45:00,1178
264.34,264.6,264.205,264.34,46422.0,264.368,2024-01-12 14:50:00,1360
264.285,264.38,264.05,264.24,43361.0,264.2201,2024-01-12 14:55:00,1316
264.245,264.48,264.07,264.44,31579.0,264.2563,2024-01-12 15:00:00,1060
264.54,264.82,264.54,264.81,23828.0,264.6605,2024-01-12 15:05:00,761
264.795,264.84,264.36,264.5,25882.0,264.5949,2024-01-12 15:10:00,808
264.46,264.69,264.13,264.19,26095.0,264.4194,2024-01-12 15:15:00,862
264.25,264.51,264.23,264.3801,24768.0,264.3812,2024-01-12 15:20:00,691
264.415,264.72,264.415,264.66,20686.0,264.558,2024-01-12 15:25:00,706
264.685,264.86,264.65,264.745,27038.0,264.748,2024-01-12 15:30:00,895
264.79,264.905,264.54,264.57,29486.0,264.7035,2024-01-12 15:35:00,1021
264.63,264.87,264.4763,264.87,27324.0,264.7127,2024-01-12 15:40:00,878
264.87,264.96,264.2,264.22,48601.0,264.6213,2024-01-12 15:45:00,1371
264.185,264.24,263.93,264.01,35914.0,264.0671,2024-01-12 15:50:00,1027
264.005,264.33,263.96,264.33,30951.0,264.0918,2024-01-12 15:55:00,842
264.355,264.3785,264.22,264.3785,31721.0,264.3043,2024-01-12 16:00:00,919
264.35,264.62,264.3302,264.59,21686.0,264.4834,2024-01-12 16:05:00,736
264.61,264.66,264.4,264.43,23385.0,264.5173,2024-01-12 16:10:00,858
264.41,264.64,264.38,264.43,40423.0,264.5096,2024-01-12 16:15:00,988
264.41,264.49,264.15,264.27,28150.0,264.2859,2024-01-12 16:20:00,815
264.26,264.275,264.06,264.13,28244.0,264.1718,2024-01-12 16:25:00,822
264.16,264.3,264.145,264.27,18780.0,264.2425,2024-01-12 16:30:00,643
264.28,264.28,263.76,263.98,64177.0,263.9638,2024-01-12 16:35:00,1408
263.97,263.97,263.74,263.845,20136.0,263.8278,2024-01-12 16:40:00,655
263.84,263.96,263.72,263.915,23600.0,263.834,2024-01-12 16:45:00,707
263.95,264.235,263.93,264.205,46449.0,264.1147,2024-01-12 16:50:00,1255
264.22,264.2299,263.97,264.155,32137.0,264.1107,2024-01-12 16:55:00,810
264.16,264.25,263.935,263.935,26500.0,264.0987,2024-01-12 17:00:00,762
263.96,264.09,263.89,264.0,30311.0,264.0125,2024-01-12 17:05:00,777
264.02,264.17,263.91,264.06,17540.0,264.0367,2024-01-12 17:10:00,641
264.05,264.08,263.86,263.95,28904.0,263.9397,2024-01-12 17:15:00,728
263.92,264.065,263.92,263.93,24053.0,263.9805,2024-01-12 17:20:00,655
263.93,264.09,263.85,264.075,24297.0,263.9645,2024-01-12 17:25:00,608
264.061,264.16,263.9,264.03,17921.0,264.0381,2024-01-12 17:30:00,579
264.04,264.04,263.76,263.815,34449.0,263.8496,2024-01-12 17:35:00,891
263.81,263.94,263.76,263.93,17023.0,263.867,2024-01-12 17:40:00,514
263.93,263.94,263.71,263.93,17370.0,263.8247,2024-01-12 17:45:00,524
263.9262,264.2,263.81,264.17,27032.0,263.9727,2024-01-12 17:50:00,679
264.21,264.21,264.0,264.1,27073.0,264.1051,2024-01-12 17:55:00,746
264.13,264.265,264.13,264.23,19702.0,264.1834,2024-01-12 18:00:00,552
264.25,264.2778,264.12,264.25,29686.0,264.2102,2024-01-12 18:05:00,596
264.24,264.5,264.22,264.5,41272.0,264.3552,2024-01-12 18:10:00,857
264.5,264.6,264.43,264.52,28078.0,264.5272,2024-01-12 18:15:00,745
264.525,264.61,264.435,264.57,31572.0,264.5378,2024-01-12 18:20:00,733
264.595,264.66,264.41,264.43,39121.0,264.5749,2024-01-12 18:25:00,866
264.415,264.49,264.37,264.43,46334.0,264.4345,2024-01-12 18:30:00,892
264.415,264.42,264.26,264.34,23988.0,264.3588,2024-01-12 18:35:00,675
264.31,264.33,264.12,264.17,43127.0,264.2464,2024-01-12 18:40:00,930
264.17,264.27,264.07,264.26,26484.0,264.1622,2024-01-12 18:45:00,677
264.27,264.28,264.08,264.23,26501.0,264.1828,2024-01-12 18:50:00,529
264.205,264.405,264.2,264.38,47153.0,264.2733,2024-01-12 18:55:00,1079
264.36,264.4,264.24,264.25,38135.0,264.328,2024-01-12 19:00:00,911
264.27,264.3,264.2,264.255,26975.0,264.2716,2024-01-12 19:05:00,768
264.25,264.52,264.2,264.51,32321.0,264.3056,2024-01-12 19:10:00,789
264.49,264.6,264.469,264.52,22858.0,264.5247,2024-01-12 19:15:00,658
264.54,264.59,264.23,264.39,19525.0,264.4022,2024-01-12 19:20:00,579
264.4,264.53,264.3603,264.5158,14785.0,264.4779,2024-01-12 19:25:00,607
264.49,264.515,264.22,264.34,28857.0,264.3854,2024-01-12 19:30:00,750
264.33,264.49,264.285,264.42,25062.0,264.3954,2024-01-12 19:35:00,627
264.39,264.46,264.3516,264.4026,18256.0,264.4111,2024-01-12 19:40:00,596
264.4,264.45,264.335,264.39,28246.0,264.3882,2024-01-12 19:45:00,705
264.39,264.535,264.37,264.38,28967.0,264.4523,2024-01-12 19:50:00,677
264.38,264.395,264.29,264.32,17120.0,264.3392,2024-01-12 19:55:00,588
264.33,264.42,264.27,264.41,23451.0,264.352,2024-01-12 20:00:00,697
264.4,264.53,264.365,264.39,31084.0,264.4179,2024-01-12 20:05:00,750
264.38,264.52,264.375,264.44,27926.0,264.4587,2024-01-12 20:10:00,735
264.4271,264.505,264.3813,264.3899,21638.0,264.4446,2024-01-12 20:15:00,766
264.39,264.41,264.08,264.115,28969.0,264.2527,2024-01-12 20:20:00,886
264.1099,264.28,263.99,264.22,52818.0,264.1322,2024-01-12 20:25:00,1306
